source_feature_class,res_key,forest_cover_id,bec,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,leading_species_1_share,leading_species_2_share,species_count,tie_break_used,shape_area_ha,au_id,assignment_status
resultant,58,271,CWHvm2,cwh,vm,2,fdc,hw,90.0,10.0,2,False,11.763758060787397,cwh_vm_2_fdc_hw,assigned
resultant,169,350,CWHvm2,cwh,vm,2,fdc,hw,40.0,40.0,3,True,0.8097702371279845,cwh_vm_2_fdc_hw,assigned
resultant,188,904,CWHvm2,cwh,vm,2,fdc,hw,90.0,10.0,2,False,5.079651538611785,cwh_vm_2_fdc_hw,assigned
resultant,283,150,CWHvm2,cwh,vm,2,fdc,hw,50.0,35.0,3,False,5.60846874511529,cwh_vm_2_fdc_hw,assigned
resultant,352,755,CWHvm2,cwh,vm,2,fdc,hw,50.0,35.0,3,False,8.326788815931748,cwh_vm_2_fdc_hw,assigned
resultant,786,10,CWHvm2,cwh,vm,2,fdc,hw,40.0,35.0,3,False,0.37180367682907584,cwh_vm_2_fdc_hw,assigned
resultant,787,10,CWHvm2,cwh,vm,2,fdc,hw,40.0,35.0,3,False,0.3739289254783594,cwh_vm_2_fdc_hw,assigned
resultant,1047,730,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,3,False,0.9691884598505419,cwh_vm_2_fdc_hw,assigned
resultant,1048,730,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,3,False,2.8808080710643633,cwh_vm_2_fdc_hw,assigned
resultant,1247,905,CWHvm2,cwh,vm,2,fdc,hw,50.0,35.0,3,False,5.113183443812372,cwh_vm_2_fdc_hw,assigned
resultant,1300,577,CWHvm2,cwh,vm,2,fdc,hw,60.0,35.0,3,False,1.2372318525611246,cwh_vm_2_fdc_hw,assigned
resultant,1401,183,CWHvm2,cwh,vm,2,fdc,hw,45.0,40.0,4,False,0.2951115741772825,cwh_vm_2_fdc_hw,assigned
resultant,1432,658,CWHvm2,cwh,vm,2,fdc,hw,60.0,30.0,3,False,3.36375256291494,cwh_vm_2_fdc_hw,assigned
resultant,1439,474,CWHvm2,cwh,vm,2,fdc,hw,45.0,35.0,3,False,1.6069237695954557,cwh_vm_2_fdc_hw,assigned
resultant,1441,651,CWHvm2,cwh,vm,2,fdc,hw,50.0,30.0,3,False,5.198136696144785,cwh_vm_2_fdc_hw,assigned
resultant,1452,515,CWHvm2,cwh,vm,2,fdc,hw,60.0,40.0,2,False,0.3616171235269804,cwh_vm_2_fdc_hw,assigned
resultant,1453,515,CWHvm2,cwh,vm,2,fdc,hw,60.0,40.0,2,False,1.7289537811138365,cwh_vm_2_fdc_hw,assigned
resultant,1454,1029,CWHvm2,cwh,vm,2,fdc,hw,90.0,10.0,2,False,0.601051651335062,cwh_vm_2_fdc_hw,assigned
resultant,1455,1029,CWHvm2,cwh,vm,2,fdc,hw,90.0,10.0,2,False,2.3041505842437737,cwh_vm_2_fdc_hw,assigned
resultant,1530,597,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,4,False,0.9776862328462593,cwh_vm_2_fdc_hw,assigned
resultant,1531,597,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,4,False,0.24420626636719125,cwh_vm_2_fdc_hw,assigned
resultant,1532,597,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,4,False,1.315642100327695,cwh_vm_2_fdc_hw,assigned
resultant,1533,597,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,4,False,1.1085627924367685,cwh_vm_2_fdc_hw,assigned
resultant,1534,597,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,4,False,4.960793030085963,cwh_vm_2_fdc_hw,assigned
resultant,1547,158,CWHvm2,cwh,vm,2,fdc,hw,70.0,20.0,3,False,4.3501735687857375,cwh_vm_2_fdc_hw,assigned
resultant,1548,158,CWHvm2,cwh,vm,2,fdc,hw,70.0,20.0,3,False,3.396612244688231,cwh_vm_2_fdc_hw,assigned
resultant,1566,793,CWHvm2,cwh,vm,2,fdc,hw,50.0,40.0,3,False,1.5931674645498513,cwh_vm_2_fdc_hw,assigned
resultant,1771,350,CWHvm2,cwh,vm,2,fdc,hw,40.0,40.0,3,True,0.22766987512517053,cwh_vm_2_fdc_hw,assigned
resultant,1802,183,CWHvm2,cwh,vm,2,fdc,hw,45.0,40.0,4,False,8.974148351156945,cwh_vm_2_fdc_hw,assigned
resultant,30,77,CWHvm2,cwh,vm,2,fdc,x,100.0,0.0,1,False,1.2160078921839255,cwh_vm_2_fdc_x,assigned
resultant,50,139,CWHvm2,cwh,vm,2,fdc,x,100.0,0.0,1,False,8.117223894034867,cwh_vm_2_fdc_x,assigned
resultant,576,80,CWHvm2,cwh,vm,2,hm,ba,40.0,20.0,4,True,2.8659882550217013,cwh_vm_2_hm_ba,assigned
resultant,85,501,CWHvm2,cwh,vm,2,hw,ba,50.0,30.0,3,False,3.8951974309943203,cwh_vm_2_hw_ba,assigned
resultant,91,648,CWHvm2,cwh,vm,2,hw,ba,50.0,30.0,3,False,5.486127184879163,cwh_vm_2_hw_ba,assigned
resultant,98,422,CWHvm2,cwh,vm,2,hw,ba,55.0,25.0,3,False,4.270741806018482,cwh_vm_2_hw_ba,assigned
resultant,99,662,CWHvm2,cwh,vm,2,hw,ba,60.0,20.0,3,True,3.0104659143610903,cwh_vm_2_hw_ba,assigned
resultant,100,662,CWHvm2,cwh,vm,2,hw,ba,60.0,20.0,3,True,1.2867096732464833,cwh_vm_2_hw_ba,assigned
resultant,106,420,CWHvm2,cwh,vm,2,hw,ba,60.0,20.0,3,True,4.251158249270295,cwh_vm_2_hw_ba,assigned
resultant,131,497,CWHvm2,cwh,vm,2,hw,ba,50.0,35.0,3,False,15.17056544164895,cwh_vm_2_hw_ba,assigned
resultant,133,646,CWHvm2,cwh,vm,2,hw,ba,40.0,35.0,3,False,8.341200296940208,cwh_vm_2_hw_ba,assigned
resultant,140,1042,CWHvm2,cwh,vm,2,hw,ba,75.0,10.0,4,True,1.6479935747820131,cwh_vm_2_hw_ba,assigned
resultant,175,406,CWHvm2,cwh,vm,2,hw,ba,45.0,30.0,3,False,0.8767205994583736,cwh_vm_2_hw_ba,assigned
resultant,176,407,CWHvm2,cwh,vm,2,hw,ba,45.0,30.0,3,False,0.17769187207906015,cwh_vm_2_hw_ba,assigned
resultant,177,410,CWHvm2,cwh,vm,2,hw,ba,45.0,30.0,3,False,4.530175037480397,cwh_vm_2_hw_ba,assigned
resultant,244,650,CWHvm2,cwh,vm,2,hw,ba,45.0,40.0,3,False,7.231251026264303,cwh_vm_2_hw_ba,assigned
resultant,342,1027,CWHvm2,cwh,vm,2,hw,ba,70.0,15.0,4,False,1.5419216589943765,cwh_vm_2_hw_ba,assigned
resultant,343,1027,CWHvm2,cwh,vm,2,hw,ba,70.0,15.0,4,False,0.6839252316597371,cwh_vm_2_hw_ba,assigned
resultant,344,1027,CWHvm2,cwh,vm,2,hw,ba,70.0,15.0,4,False,0.3588923022641525,cwh_vm_2_hw_ba,assigned
resultant,419,642,CWHvm2,cwh,vm,2,hw,ba,80.0,10.0,3,True,1.4961049032590743,cwh_vm_2_hw_ba,assigned
resultant,506,1022,CWHvm2,cwh,vm,2,hw,ba,70.0,30.0,2,False,12.807908304766835,cwh_vm_2_hw_ba,assigned
resultant,628,742,CWHvm2,cwh,vm,2,hw,ba,70.0,25.0,3,False,1.8350624676778675,cwh_vm_2_hw_ba,assigned
resultant,689,411,CWHvm2,cwh,vm,2,hw,ba,60.0,20.0,3,True,3.0685740395252012,cwh_vm_2_hw_ba,assigned
resultant,777,409,CWHvm2,cwh,vm,2,hw,ba,60.0,20.0,3,True,1.3937522477139472,cwh_vm_2_hw_ba,assigned
resultant,1783,662,CWHvm2,cwh,vm,2,hw,ba,60.0,20.0,3,True,1.4913440200781847,cwh_vm_2_hw_ba,assigned
resultant,1803,742,CWHvm2,cwh,vm,2,hw,ba,70.0,25.0,3,False,0.187864779657099,cwh_vm_2_hw_ba,assigned
resultant,14,1070,CWHvm2,cwh,vm,2,hw,cw,90.0,5.0,3,True,2.0457460388625206,cwh_vm_2_hw_cw,assigned
resultant,29,1097,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,3.7647608705413402,cwh_vm_2_hw_cw,assigned
resultant,46,1122,CWHvm2,cwh,vm,2,hw,cw,65.0,20.0,3,False,1.909085545747431,cwh_vm_2_hw_cw,assigned
resultant,47,1122,CWHvm2,cwh,vm,2,hw,cw,65.0,20.0,3,False,0.1603908397529953,cwh_vm_2_hw_cw,assigned
resultant,83,667,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,0.4093524440515681,cwh_vm_2_hw_cw,assigned
resultant,86,138,CWHvm2,cwh,vm,2,hw,cw,80.0,20.0,2,False,0.27767525669458004,cwh_vm_2_hw_cw,assigned
resultant,92,511,CWHvm2,cwh,vm,2,hw,cw,85.0,15.0,2,False,4.443280496100112,cwh_vm_2_hw_cw,assigned
resultant,96,907,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,2.345912183981303,cwh_vm_2_hw_cw,assigned
resultant,97,693,CWHvm2,cwh,vm,2,hw,cw,55.0,30.0,3,False,7.110372921131002,cwh_vm_2_hw_cw,assigned
resultant,101,509,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,3.526811423976082,cwh_vm_2_hw_cw,assigned
resultant,102,509,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,0.8354534628016198,cwh_vm_2_hw_cw,assigned
resultant,105,647,CWHvm2,cwh,vm,2,hw,cw,50.0,35.0,3,False,9.894709703971634,cwh_vm_2_hw_cw,assigned
resultant,110,903,CWHvm2,cwh,vm,2,hw,cw,45.0,35.0,3,False,2.739704958014044,cwh_vm_2_hw_cw,assigned
resultant,114,467,CWHvm2,cwh,vm,2,hw,cw,85.0,15.0,2,False,0.7830432236881893,cwh_vm_2_hw_cw,assigned
resultant,115,467,CWHvm2,cwh,vm,2,hw,cw,85.0,15.0,2,False,1.8994088726770038,cwh_vm_2_hw_cw,assigned
resultant,116,510,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,0.7137146295353691,cwh_vm_2_hw_cw,assigned
resultant,122,679,CWHvm2,cwh,vm,2,hw,cw,55.0,40.0,3,False,0.660056734444314,cwh_vm_2_hw_cw,assigned
resultant,124,689,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,5,False,2.6314976694673664,cwh_vm_2_hw_cw,assigned
resultant,125,689,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,5,False,1.2469203279419694,cwh_vm_2_hw_cw,assigned
resultant,126,689,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,5,False,0.6263972192339354,cwh_vm_2_hw_cw,assigned
resultant,127,405,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,3.446864761645485,cwh_vm_2_hw_cw,assigned
resultant,128,426,CWHvm2,cwh,vm,2,hw,cw,65.0,20.0,4,False,4.530318410740871,cwh_vm_2_hw_cw,assigned
resultant,136,586,CWHvm2,cwh,vm,2,hw,cw,60.0,35.0,3,False,2.0549633409670087,cwh_vm_2_hw_cw,assigned
resultant,137,601,CWHvm2,cwh,vm,2,hw,cw,80.0,15.0,3,False,1.7678226211097454,cwh_vm_2_hw_cw,assigned
resultant,144,157,CWHvm2,cwh,vm,2,hw,cw,55.0,45.0,2,False,2.1917987234974974,cwh_vm_2_hw_cw,assigned
resultant,145,159,CWHvm2,cwh,vm,2,hw,cw,70.0,30.0,2,False,2.5537996342106974,cwh_vm_2_hw_cw,assigned
resultant,146,159,CWHvm2,cwh,vm,2,hw,cw,70.0,30.0,2,False,2.2739469199200766,cwh_vm_2_hw_cw,assigned
resultant,149,390,CWHvm2,cwh,vm,2,hw,cw,70.0,30.0,2,False,0.7888687149487743,cwh_vm_2_hw_cw,assigned
resultant,151,566,CWHvm2,cwh,vm,2,hw,cw,60.0,35.0,3,False,2.1375922422252884,cwh_vm_2_hw_cw,assigned
resultant,152,683,CWHvm2,cwh,vm,2,hw,cw,90.0,5.0,3,True,2.0015412008858684,cwh_vm_2_hw_cw,assigned
resultant,153,683,CWHvm2,cwh,vm,2,hw,cw,90.0,5.0,3,True,3.029152772483502,cwh_vm_2_hw_cw,assigned
resultant,159,310,CWHvm2,cwh,vm,2,hw,cw,70.0,15.0,4,False,1.9858461035458563,cwh_vm_2_hw_cw,assigned
resultant,165,521,CWHvm2,cwh,vm,2,hw,cw,70.0,15.0,3,True,11.87549093078524,cwh_vm_2_hw_cw,assigned
resultant,171,594,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,3,True,0.8273668780595732,cwh_vm_2_hw_cw,assigned
resultant,172,594,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,3,True,0.4460048716722612,cwh_vm_2_hw_cw,assigned
resultant,173,594,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,3,True,0.10440708257108984,cwh_vm_2_hw_cw,assigned
resultant,184,435,CWHvm2,cwh,vm,2,hw,cw,80.0,20.0,2,False,0.2765236194736428,cwh_vm_2_hw_cw,assigned
resultant,185,435,CWHvm2,cwh,vm,2,hw,cw,80.0,20.0,2,False,1.4003762273847318,cwh_vm_2_hw_cw,assigned
resultant,190,230,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,3.1112193128131453,cwh_vm_2_hw_cw,assigned
resultant,191,230,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,0.1390938262060597,cwh_vm_2_hw_cw,assigned
resultant,192,243,CWHvm2,cwh,vm,2,hw,cw,55.0,40.0,3,False,1.537731109310822,cwh_vm_2_hw_cw,assigned
resultant,200,151,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,0.46889431286504707,cwh_vm_2_hw_cw,assigned
resultant,201,151,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,1.2156617328283155,cwh_vm_2_hw_cw,assigned
resultant,202,151,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,0.14977167539603806,cwh_vm_2_hw_cw,assigned
resultant,207,711,CWHvm2,cwh,vm,2,hw,cw,60.0,30.0,3,False,4.687944677779166,cwh_vm_2_hw_cw,assigned
resultant,223,465,CWHvm2,cwh,vm,2,hw,cw,55.0,40.0,3,False,4.658387959538163,cwh_vm_2_hw_cw,assigned
resultant,237,765,CWHvm2,cwh,vm,2,hw,cw,65.0,25.0,3,False,3.3692096983206046,cwh_vm_2_hw_cw,assigned
resultant,240,419,CWHvm2,cwh,vm,2,hw,cw,70.0,15.0,3,True,0.9154204966477524,cwh_vm_2_hw_cw,assigned
resultant,241,419,CWHvm2,cwh,vm,2,hw,cw,70.0,15.0,3,True,7.180908526318382,cwh_vm_2_hw_cw,assigned
resultant,248,149,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,3,True,6.505124700614815,cwh_vm_2_hw_cw,assigned
resultant,265,355,CWHvm2,cwh,vm,2,hw,cw,63.0,30.0,4,False,9.499126863194135,cwh_vm_2_hw_cw,assigned
resultant,275,450,CWHvm2,cwh,vm,2,hw,cw,60.0,30.0,3,False,1.2360689366580226,cwh_vm_2_hw_cw,assigned
resultant,279,691,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,3,False,1.233279966446778,cwh_vm_2_hw_cw,assigned
resultant,285,745,CWHvm2,cwh,vm,2,hw,cw,70.0,15.0,3,True,2.6205764104658273,cwh_vm_2_hw_cw,assigned
resultant,297,522,CWHvm2,cwh,vm,2,hw,cw,60.0,40.0,2,False,0.5469595901485049,cwh_vm_2_hw_cw,assigned
resultant,298,522,CWHvm2,cwh,vm,2,hw,cw,60.0,40.0,2,False,0.769770060816143,cwh_vm_2_hw_cw,assigned
resultant,300,682,CWHvm2,cwh,vm,2,hw,cw,80.0,20.0,2,False,1.40216312566197,cwh_vm_2_hw_cw,assigned
resultant,306,1050,CWHvm2,cwh,vm,2,hw,cw,95.0,5.0,2,False,1.7310811421927979,cwh_vm_2_hw_cw,assigned
resultant,310,392,CWHvm2,cwh,vm,2,hw,cw,80.0,15.0,3,False,4.964464711581034,cwh_vm_2_hw_cw,assigned
resultant,316,700,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,0.9289294740843321,cwh_vm_2_hw_cw,assigned
resultant,317,700,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,0.12435348906734221,cwh_vm_2_hw_cw,assigned
resultant,347,652,CWHvm2,cwh,vm,2,hw,cw,45.0,35.0,4,False,5.295185695983071,cwh_vm_2_hw_cw,assigned
resultant,383,567,CWHvm2,cwh,vm,2,hw,cw,70.0,30.0,2,False,2.3293740816389916,cwh_vm_2_hw_cw,assigned
resultant,390,460,CWHvm2,cwh,vm,2,hw,cw,70.0,25.0,3,False,3.5462637946781697,cwh_vm_2_hw_cw,assigned
resultant,391,460,CWHvm2,cwh,vm,2,hw,cw,70.0,25.0,3,False,4.827826201856323,cwh_vm_2_hw_cw,assigned
resultant,411,349,CWHvm2,cwh,vm,2,hw,cw,80.0,10.0,3,True,4.023728144722454,cwh_vm_2_hw_cw,assigned
resultant,415,423,CWHvm2,cwh,vm,2,hw,cw,65.0,25.0,3,False,2.826047650802954,cwh_vm_2_hw_cw,assigned
resultant,416,440,CWHvm2,cwh,vm,2,hw,cw,60.0,30.0,3,False,2.269163637364506,cwh_vm_2_hw_cw,assigned
resultant,434,412,CWHvm2,cwh,vm,2,hw,cw,50.0,35.0,3,False,2.2540608193966527,cwh_vm_2_hw_cw,assigned
resultant,436,612,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,4,False,2.9437293798438273,cwh_vm_2_hw_cw,assigned
resultant,446,1068,CWHvm2,cwh,vm,2,hw,cw,65.0,15.0,4,True,2.324113123228056,cwh_vm_2_hw_cw,assigned
resultant,465,29,CWHvm2,cwh,vm,2,hw,cw,60.0,40.0,2,False,0.1858566883042992,cwh_vm_2_hw_cw,assigned
resultant,467,129,CWHvm2,cwh,vm,2,hw,cw,70.0,30.0,2,False,5.886613695445146,cwh_vm_2_hw_cw,assigned
resultant,472,286,CWHvm2,cwh,vm,2,hw,cw,55.0,45.0,2,False,0.28922265284925597,cwh_vm_2_hw_cw,assigned
resultant,494,572,CWHvm2,cwh,vm,2,hw,cw,60.0,40.0,2,False,2.5645481159227197,cwh_vm_2_hw_cw,assigned
resultant,507,518,CWHvm2,cwh,vm,2,hw,cw,70.0,27.0,3,False,8.624346832433279,cwh_vm_2_hw_cw,assigned
resultant,508,518,CWHvm2,cwh,vm,2,hw,cw,70.0,27.0,3,False,0.2706405208108086,cwh_vm_2_hw_cw,assigned
resultant,518,498,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,4,False,2.388429963126458,cwh_vm_2_hw_cw,assigned
resultant,529,777,CWHvm2,cwh,vm,2,hw,cw,70.0,25.0,3,False,5.918161857601557,cwh_vm_2_hw_cw,assigned
resultant,530,777,CWHvm2,cwh,vm,2,hw,cw,70.0,25.0,3,False,2.466402104258949,cwh_vm_2_hw_cw,assigned
resultant,531,777,CWHvm2,cwh,vm,2,hw,cw,70.0,25.0,3,False,4.719386653518253,cwh_vm_2_hw_cw,assigned
resultant,532,906,CWHvm2,cwh,vm,2,hw,cw,85.0,10.0,3,False,1.5620214114642368,cwh_vm_2_hw_cw,assigned
resultant,552,599,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,3,False,3.548607583514734,cwh_vm_2_hw_cw,assigned
resultant,553,599,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,3,False,2.796279352403539,cwh_vm_2_hw_cw,assigned
resultant,554,599,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,3,False,0.5601663205690945,cwh_vm_2_hw_cw,assigned
resultant,555,599,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,3,False,0.17921654923643013,cwh_vm_2_hw_cw,assigned
resultant,556,599,CWHvm2,cwh,vm,2,hw,cw,75.0,15.0,3,False,2.2606501916160733,cwh_vm_2_hw_cw,assigned
resultant,570,697,CWHvm2,cwh,vm,2,hw,cw,65.0,20.0,3,False,3.67060136529833,cwh_vm_2_hw_cw,assigned
resultant,597,737,CWHvm2,cwh,vm,2,hw,cw,85.0,15.0,2,False,1.9240302791988402,cwh_vm_2_hw_cw,assigned
resultant,598,741,CWHvm2,cwh,vm,2,hw,cw,75.0,25.0,2,False,2.37879934700517,cwh_vm_2_hw_cw,assigned
resultant,599,741,CWHvm2,cwh,vm,2,hw,cw,75.0,25.0,2,False,0.3609084219473798,cwh_vm_2_hw_cw,assigned
resultant,607,685,CWHvm2,cwh,vm,2,hw,cw,80.0,18.0,3,False,0.9240814646546703,cwh_vm_2_hw_cw,assigned
resultant,608,685,CWHvm2,cwh,vm,2,hw,cw,80.0,18.0,3,False,1.8111645610174516,cwh_vm_2_hw_cw,assigned
resultant,609,685,CWHvm2,cwh,vm,2,hw,cw,80.0,18.0,3,False,0.5871327315360514,cwh_vm_2_hw_cw,assigned
resultant,622,613,CWHvm2,cwh,vm,2,hw,cw,85.0,10.0,3,False,1.6852192064809919,cwh_vm_2_hw_cw,assigned
resultant,623,660,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,2.7009145149573417,cwh_vm_2_hw_cw,assigned
resultant,626,733,CWHvm2,cwh,vm,2,hw,cw,80.0,15.0,3,False,0.7067724187460359,cwh_vm_2_hw_cw,assigned
resultant,627,733,CWHvm2,cwh,vm,2,hw,cw,80.0,15.0,3,False,5.764237156857436,cwh_vm_2_hw_cw,assigned
resultant,631,753,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,2.5938698839439778,cwh_vm_2_hw_cw,assigned
resultant,655,746,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,0.7090645958073059,cwh_vm_2_hw_cw,assigned
resultant,656,746,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,0.34909269975795026,cwh_vm_2_hw_cw,assigned
resultant,657,746,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,11.906781974718903,cwh_vm_2_hw_cw,assigned
resultant,658,751,CWHvm2,cwh,vm,2,hw,cw,65.0,20.0,4,False,3.344228709115264,cwh_vm_2_hw_cw,assigned
resultant,673,575,CWHvm2,cwh,vm,2,hw,cw,70.0,15.0,3,True,21.21313100227938,cwh_vm_2_hw_cw,assigned
resultant,691,432,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,3,True,16.050700970519536,cwh_vm_2_hw_cw,assigned
resultant,692,432,CWHvm2,cwh,vm,2,hw,cw,60.0,20.0,3,True,0.2697755502596895,cwh_vm_2_hw_cw,assigned
resultant,701,574,CWHvm2,cwh,vm,2,hw,cw,55.0,45.0,2,False,2.327705228554213,cwh_vm_2_hw_cw,assigned
resultant,703,757,CWHvm2,cwh,vm,2,hw,cw,78.0,20.0,3,False,4.126006130758165,cwh_vm_2_hw_cw,assigned
resultant,704,519,CWHvm2,cwh,vm,2,hw,cw,90.0,4.0,4,True,0.685610329180175,cwh_vm_2_hw_cw,assigned
resultant,705,519,CWHvm2,cwh,vm,2,hw,cw,90.0,4.0,4,True,0.2715634201722566,cwh_vm_2_hw_cw,assigned
resultant,706,519,CWHvm2,cwh,vm,2,hw,cw,90.0,4.0,4,True,10.345651726432967,cwh_vm_2_hw_cw,assigned
resultant,707,519,CWHvm2,cwh,vm,2,hw,cw,90.0,4.0,4,True,0.12574991841887523,cwh_vm_2_hw_cw,assigned
resultant,708,519,CWHvm2,cwh,vm,2,hw,cw,90.0,4.0,4,True,0.31975685355666167,cwh_vm_2_hw_cw,assigned
resultant,715,680,CWHvm2,cwh,vm,2,hw,cw,85.0,10.0,3,False,2.4472545128979752,cwh_vm_2_hw_cw,assigned
resultant,716,680,CWHvm2,cwh,vm,2,hw,cw,85.0,10.0,3,False,0.2146715464773575,cwh_vm_2_hw_cw,assigned
resultant,728,156,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,5.50003313704565,cwh_vm_2_hw_cw,assigned
resultant,729,156,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,3.915132211484709,cwh_vm_2_hw_cw,assigned
resultant,730,156,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,0.728542140416307,cwh_vm_2_hw_cw,assigned
resultant,766,499,CWHvm2,cwh,vm,2,hw,cw,55.0,30.0,3,False,10.789975963591539,cwh_vm_2_hw_cw,assigned
resultant,769,681,CWHvm2,cwh,vm,2,hw,cw,55.0,30.0,3,False,7.187006005647129,cwh_vm_2_hw_cw,assigned
resultant,770,681,CWHvm2,cwh,vm,2,hw,cw,55.0,30.0,3,False,4.4309824575656265,cwh_vm_2_hw_cw,assigned
resultant,771,681,CWHvm2,cwh,vm,2,hw,cw,55.0,30.0,3,False,0.14346354313913318,cwh_vm_2_hw_cw,assigned
resultant,784,1012,CWHvm2,cwh,vm,2,hw,cw,42.0,31.0,5,False,4.056883424633047,cwh_vm_2_hw_cw,assigned
resultant,785,1012,CWHvm2,cwh,vm,2,hw,cw,42.0,31.0,5,False,1.203278174009283,cwh_vm_2_hw_cw,assigned
resultant,792,478,CWHvm2,cwh,vm,2,hw,cw,80.0,20.0,2,False,0.33279514923291903,cwh_vm_2_hw_cw,assigned
resultant,799,582,CWHvm2,cwh,vm,2,hw,cw,85.0,10.0,4,False,10.801817050463432,cwh_vm_2_hw_cw,assigned
resultant,819,385,CWHvm2,cwh,vm,2,hw,cw,65.0,30.0,3,False,2.7469347888369637,cwh_vm_2_hw_cw,assigned
resultant,823,514,CWHvm2,cwh,vm,2,hw,cw,70.0,25.0,3,False,4.140582715845553,cwh_vm_2_hw_cw,assigned
resultant,838,175,CWHvm2,cwh,vm,2,hw,cw,70.0,20.0,3,False,3.755010729644998,cwh_vm_2_hw_cw,assigned
resultant,865,573,CWHvm2,cwh,vm,2,hw,cw,45.0,40.0,3,False,3.664013325438136,cwh_vm_2_hw_cw,assigned
resultant,898,517,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,1.4042045857211092,cwh_vm_2_hw_cw,assigned
resultant,899,517,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,0.3807140545786764,cwh_vm_2_hw_cw,assigned
resultant,900,517,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,2.4465997586489623,cwh_vm_2_hw_cw,assigned
resultant,901,517,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,1.0604793108831616,cwh_vm_2_hw_cw,assigned
resultant,902,517,CWHvm2,cwh,vm,2,hw,cw,90.0,10.0,2,False,1.464271267121677,cwh_vm_2_hw_cw,assigned
resultant,909,231,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,3.749341214029526,cwh_vm_2_hw_cw,assigned
resultant,914,382,CWHvm2,cwh,vm,2,hw,cw,90.0,5.0,3,True,7.041300916308752,cwh_vm_2_hw_cw,assigned
resultant,915,388,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,8.168512226885271,cwh_vm_2_hw_cw,assigned
resultant,916,388,CWHvm2,cwh,vm,2,hw,cw,75.0,20.0,3,False,0.2681413580873178,cwh_vm_2_hw_cw,assigned
resultant,921,590,CWHvm2,cwh,vm,2,hw,cw,85.0,10.0,3,False,5.314452781439639,cwh_vm_2_hw_cw,assigned
resultant,934,1085,CWHvm2,cwh,vm,2,hw,cw,80.0,15.0,3,False,1.346025824000907,cwh_vm_2_hw_cw,assigned
resultant,938,463,CWHvm2,cwh,vm,2,hw,cw,65.0,20.0,4,False,2.329635150683446,cwh_vm_2_hw_cw,assigned
resultant,941,600,CWHvm2,cwh,vm,2,hw,cw,60.0,30.0,3,False,1.3230200429204337,cwh_vm_2_hw_cw,assigned
