track,treatment,begin_age,end_age,au_id,origin,statecode,newtrack,natural_hw_share_pct,treated_hw_share_pct,missing_hw_in_treated_bootstrap,ct_intensity_dependency,audit_flags
13144,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19821,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13144,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,13152,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13144,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19822,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13145,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19823,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13145,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,13164,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13145,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19824,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13503,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19825,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13503,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,13511,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13503,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19826,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13504,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19827,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13504,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,13523,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13504,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19828,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13722,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19829,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13722,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,13730,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13722,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19830,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13723,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19831,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13723,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,13742,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13723,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19832,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
13886,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19833,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13886,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,13894,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13886,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19834,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13887,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19835,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13887,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,13906,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
13887,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19836,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14323,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19837,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14323,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,14331,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14323,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19838,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14324,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19839,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14324,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,14343,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14324,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19840,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14405,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19841,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14405,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,14413,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14405,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19842,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14406,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19843,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14406,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,14425,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14406,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19844,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14436,CT35,35,39,cwh_vm_2_cw_fdc,treated,EM,19845,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14436,CT40,40,44,cwh_vm_2_cw_fdc,treated,EM,14444,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14436,CT45,45,49,cwh_vm_2_cw_fdc,treated,EM,19846,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14437,CT35,35,39,cwh_vm_2_cw_fdc,treated,FM,19847,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14437,CT40,40,44,cwh_vm_2_cw_fdc,treated,FM,14456,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14437,CT45,45,49,cwh_vm_2_cw_fdc,treated,FM,19848,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14466,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19849,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14466,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,14474,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14466,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19850,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14467,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19851,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14467,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,14486,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14467,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19852,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14493,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19853,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14493,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,14501,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14493,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19854,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14494,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19855,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14494,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,14513,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14494,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19856,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
14601,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19857,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14601,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,14609,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14601,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19858,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14602,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19859,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14602,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,14621,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14602,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19860,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14743,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19861,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14743,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,14751,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14743,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19862,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14744,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19863,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14744,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,14763,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14744,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19864,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14960,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19865,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14960,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,14968,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14960,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19866,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14961,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19867,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14961,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,14980,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
14961,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19868,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15014,CT35,35,39,cwh_dm_x_cw_dr,treated,EM,19869,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15014,CT40,40,44,cwh_dm_x_cw_dr,treated,EM,15022,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15014,CT45,45,49,cwh_dm_x_cw_dr,treated,EM,19870,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15015,CT35,35,39,cwh_dm_x_cw_dr,treated,FM,19871,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15015,CT40,40,44,cwh_dm_x_cw_dr,treated,FM,15034,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15015,CT45,45,49,cwh_dm_x_cw_dr,treated,FM,19872,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15204,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19873,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15204,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,15212,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15204,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19874,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15205,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19875,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15205,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,15224,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15205,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19876,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15369,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19877,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15369,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,15377,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15369,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19878,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15370,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19879,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15370,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,15389,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15370,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19880,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15727,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19881,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15727,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,15735,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15727,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19882,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15728,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19883,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15728,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,15747,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15728,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19884,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
15889,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19885,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15889,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,15897,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15889,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19886,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15890,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19887,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15890,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,15909,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15890,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19888,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15916,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19889,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15916,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,15924,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15916,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19890,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15917,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19891,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15917,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,15936,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
15917,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19892,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16132,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19893,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16132,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,16140,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16132,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19894,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16133,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19895,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16133,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,16152,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16133,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19896,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16514,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19897,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16514,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,16522,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16514,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19898,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16515,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19899,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16515,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,16534,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16515,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19900,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16598,CT35,35,39,cwh_dm_x_cw_fdc,natural,EN,19901,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16598,CT40,40,44,cwh_dm_x_cw_fdc,natural,EN,16606,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16598,CT45,45,49,cwh_dm_x_cw_fdc,natural,EN,19902,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16599,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19903,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16599,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,16618,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16599,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19904,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16625,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19905,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16625,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,16633,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16625,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19906,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16626,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19907,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16626,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,16645,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16626,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19908,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16712,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19909,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16712,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,16720,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16712,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19910,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16713,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19911,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16713,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,16732,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16713,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19912,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
16965,CT35,35,39,cwh_vm_2_cw_fdc,treated,EM,19913,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16965,CT40,40,44,cwh_vm_2_cw_fdc,treated,EM,16973,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16965,CT45,45,49,cwh_vm_2_cw_fdc,treated,EM,19914,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16966,CT35,35,39,cwh_vm_2_cw_fdc,treated,FM,19915,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16966,CT40,40,44,cwh_vm_2_cw_fdc,treated,FM,16985,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
16966,CT45,45,49,cwh_vm_2_cw_fdc,treated,FM,19916,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17354,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19917,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17354,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,17362,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17354,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19918,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17355,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19919,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17355,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,17374,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17355,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19920,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17516,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19921,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17516,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,17524,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17516,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19922,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17517,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19923,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17517,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,17536,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17517,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19924,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17765,CT35,35,39,cwh_vm_2_cw_fdc,treated,EM,19925,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17765,CT40,40,44,cwh_vm_2_cw_fdc,treated,EM,17773,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17765,CT45,45,49,cwh_vm_2_cw_fdc,treated,EM,19926,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17766,CT35,35,39,cwh_vm_2_cw_fdc,treated,FM,19927,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17766,CT40,40,44,cwh_vm_2_cw_fdc,treated,FM,17785,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
17766,CT45,45,49,cwh_vm_2_cw_fdc,treated,FM,19928,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
19309,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19929,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
