TRACK,STRATA
785,1.0 x 0+treatment()+status(C)+au(thn_733)+auf(2022)+oper(Operable)+ct(Y)+aux(733)
787,1.0 x 0+treatment()+status(N)+au(788)+auf(2002)+oper(Operable)+ct(Y)+aux(788):R
788,1.0 x 0+treatment()+status(C)+au(788)+auf(2002)+oper(Operable)+ct(Y)+aux(788)
789,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(788)
791,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(788)
790,1.0 x 0+treatment()+status(C)+au(thn_788)+auf(2002)+oper(Operable)+ct(Y)+aux(788)
792,1.0 x 0+treatment()+status(N)+au(1020)+auf(2012)+oper(Operable)+ct(Y)+aux(1020):R
793,1.0 x 0+treatment()+status(C)+au(1020)+auf(2012)+oper(Operable)+ct(Y)+aux(1020)
794,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(1020)
796,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(1020)
795,1.0 x 0+treatment()+status(C)+au(thn_1020)+auf(2012)+oper(Operable)+ct(Y)+aux(1020)
797,1.0 x 0+treatment()+status(N)+au(224)+auf(2012)+oper(Operable)+ct(Y)+aux(224):R
798,1.0 x 0+treatment()+status(C)+au(224)+auf(2012)+oper(Operable)+ct(Y)+aux(224)
799,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(224)
801,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(224)
800,1.0 x 0+treatment()+status(C)+au(thn_224)+auf(2012)+oper(Operable)+ct(Y)+aux(224)
802,1.0 x 0+treatment()+status(N)+au(309)+auf(2012)+oper(Operable)+ct(Y)+aux(309):R
803,1.0 x 0+treatment()+status(C)+au(309)+auf(2012)+oper(Operable)+ct(Y)+aux(309)
804,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(309)
806,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(309)
805,1.0 x 0+treatment()+status(C)+au(thn_309)+auf(2012)+oper(Operable)+ct(Y)+aux(309)
807,1.0 x 0+treatment()+status(N)+au(353)+auf(2002)+oper(Operable)+ct(Y)+aux(353):R
808,1.0 x 0+treatment()+status(C)+au(353)+auf(2002)+oper(Operable)+ct(Y)+aux(353)
809,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(353)
811,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(353)
810,1.0 x 0+treatment()+status(C)+au(thn_353)+auf(2002)+oper(Operable)+ct(Y)+aux(353)
812,1.0 x 0+treatment()+status(N)+au(488)+auf(2002)+oper(Low Operability)+ct(N)+aux(488):R
813,1.0 x 0+treatment()+status(C)+au(488)+auf(2002)+oper(Low Operability)+ct(N)+aux(488)
814,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Low Operability)+ct(N)+aux(488)
815,1.0 x 0+treatment()+status(N)+au(626)+auf(626)+oper(Reserve)+ct(N)+aux(626)
816,1.0 x 0+treatment()+status(N)+au(731)+auf(2002)+oper(Operable)+ct(Y)+aux(731):R
817,1.0 x 0+treatment()+status(C)+au(731)+auf(2002)+oper(Operable)+ct(Y)+aux(731)
818,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(731)
820,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(731)
819,1.0 x 0+treatment()+status(C)+au(thn_731)+auf(2002)+oper(Operable)+ct(Y)+aux(731)
821,1.0 x 0+treatment()+status(N)+au(767)+auf(2012)+oper(Operable)+ct(Y)+aux(767):R
822,1.0 x 0+treatment()+status(C)+au(767)+auf(2012)+oper(Operable)+ct(Y)+aux(767)
823,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(767)
825,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(767)
824,1.0 x 0+treatment()+status(C)+au(thn_767)+auf(2012)+oper(Operable)+ct(Y)+aux(767)
826,1.0 x 0+treatment()+status(N)+au(378)+auf(2012)+oper(Operable)+ct(Y)+aux(378):R
827,1.0 x 0+treatment()+status(C)+au(378)+auf(2012)+oper(Operable)+ct(Y)+aux(378)
828,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(378)
830,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(378)
829,1.0 x 0+treatment()+status(C)+au(thn_378)+auf(2012)+oper(Operable)+ct(Y)+aux(378)
831,1.0 x 0+treatment()+status(N)+au(532)+auf(2002)+oper(Operable)+ct(Y)+aux(532):R
832,1.0 x 0+treatment()+status(C)+au(532)+auf(2002)+oper(Operable)+ct(Y)+aux(532)
833,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(532)
835,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(532)
834,1.0 x 0+treatment()+status(C)+au(thn_532)+auf(2002)+oper(Operable)+ct(Y)+aux(532)
836,1.0 x 0+treatment()+status(N)+au(536)+auf(2002)+oper(Operable)+ct(Y)+aux(536):R
837,1.0 x 0+treatment()+status(C)+au(536)+auf(2002)+oper(Operable)+ct(Y)+aux(536)
838,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(536)
840,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(536)
839,1.0 x 0+treatment()+status(C)+au(thn_536)+auf(2002)+oper(Operable)+ct(Y)+aux(536)
841,1.0 x 0+treatment()+status(N)+au(547)+auf(2012)+oper(Operable)+ct(Y)+aux(547):R
842,1.0 x 0+treatment()+status(C)+au(547)+auf(2012)+oper(Operable)+ct(Y)+aux(547)
843,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(547)
845,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(547)
844,1.0 x 0+treatment()+status(C)+au(thn_547)+auf(2012)+oper(Operable)+ct(Y)+aux(547)
846,1.0 x 0+treatment()+status(N)+au(575)+auf(2022)+oper(Low Operability)+ct(N)+aux(575):R
847,1.0 x 0+treatment()+status(C)+au(575)+auf(2022)+oper(Low Operability)+ct(N)+aux(575)
848,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Low Operability)+ct(N)+aux(575)
849,1.0 x 0+treatment()+status(N)+au(699)+auf(2012)+oper(Operable)+ct(Y)+aux(699):R
850,1.0 x 0+treatment()+status(C)+au(699)+auf(2012)+oper(Operable)+ct(Y)+aux(699)
851,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(699)
853,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(699)
852,1.0 x 0+treatment()+status(C)+au(thn_699)+auf(2012)+oper(Operable)+ct(Y)+aux(699)
854,1.0 x 0+treatment()+status(N)+au(855)+auf(2002)+oper(Operable)+ct(Y)+aux(855):R
855,1.0 x 0+treatment()+status(C)+au(855)+auf(2002)+oper(Operable)+ct(Y)+aux(855)
856,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(855)
858,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(855)
857,1.0 x 0+treatment()+status(C)+au(thn_855)+auf(2002)+oper(Operable)+ct(Y)+aux(855)
859,1.0 x 0+treatment()+status(N)+au(878)+auf(878)+oper(Reserve)+ct(N)+aux(878)
860,1.0 x 0+treatment()+status(N)+au(893)+auf(893)+oper(Reserve)+ct(N)+aux(893)
861,1.0 x 0+treatment()+status(N)+au(955)+auf(2002)+oper(Operable)+ct(Y)+aux(955):R
862,1.0 x 0+treatment()+status(C)+au(955)+auf(2002)+oper(Operable)+ct(Y)+aux(955)
863,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(955)
865,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(955)
864,1.0 x 0+treatment()+status(C)+au(thn_955)+auf(2002)+oper(Operable)+ct(Y)+aux(955)
866,1.0 x 0+treatment()+status(N)+au(996)+auf(2002)+oper(Operable)+ct(Y)+aux(996):R
867,1.0 x 0+treatment()+status(C)+au(996)+auf(2002)+oper(Operable)+ct(Y)+aux(996)
868,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(996)
870,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(996)
869,1.0 x 0+treatment()+status(C)+au(thn_996)+auf(2002)+oper(Operable)+ct(Y)+aux(996)
871,1.0 x 0+treatment()+status(N)+au(1007)+auf(2002)+oper(Operable)+ct(Y)+aux(1007):R
872,1.0 x 0+treatment()+status(C)+au(1007)+auf(2002)+oper(Operable)+ct(Y)+aux(1007)
873,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(1007)
875,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(1007)
874,1.0 x 0+treatment()+status(C)+au(thn_1007)+auf(2002)+oper(Operable)+ct(Y)+aux(1007)
876,1.0 x 0+treatment()+status(N)+au(228)+auf(228)+oper(Reserve)+ct(N)+aux(228)
877,1.0 x 0+treatment()+status(N)+au(2121)+auf(411)+oper(Reserve)+ct(N)+aux(2121)
878,1.0 x 0+treatment()+status(N)+au(413)+auf(413)+oper(Reserve)+ct(N)+aux(413)
879,1.0 x 0+treatment()+status(N)+au(2101)+auf(842)+oper(Reserve)+ct(N)+aux(2101)
880,1.0 x 0+treatment()+status(N)+au(1038)+auf(1038)+oper(Reserve)+ct(N)+aux(1038)
881,1.0 x 0+treatment()+status(N)+au(217)+auf(2012)+oper(Operable)+ct(Y)+aux(217):R
882,1.0 x 0+treatment()+status(C)+au(217)+auf(2012)+oper(Operable)+ct(Y)+aux(217)
883,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(217)
885,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(217)
884,1.0 x 0+treatment()+status(C)+au(thn_217)+auf(2012)+oper(Operable)+ct(Y)+aux(217)
886,1.0 x 0+treatment()+status(N)+au(574)+auf(2022)+oper(Low Operability)+ct(N)+aux(574):R
887,1.0 x 0+treatment()+status(C)+au(574)+auf(2022)+oper(Low Operability)+ct(N)+aux(574)
888,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Low Operability)+ct(N)+aux(574)
889,1.0 x 0+treatment()+status(N)+au(1098)+auf(2002)+oper(Operable)+ct(Y)+aux(1098):R
890,1.0 x 0+treatment()+status(C)+au(1098)+auf(2002)+oper(Operable)+ct(Y)+aux(1098)
891,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(1098)
893,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(1098)
892,1.0 x 0+treatment()+status(C)+au(thn_1098)+auf(2002)+oper(Operable)+ct(Y)+aux(1098)
894,1.0 x 0+treatment()+status(N)+au(276)+auf(2012)+oper(Operable)+ct(Y)+aux(276):R
895,1.0 x 0+treatment()+status(C)+au(276)+auf(2012)+oper(Operable)+ct(Y)+aux(276)
896,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(276)
898,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(276)
897,1.0 x 0+treatment()+status(C)+au(thn_276)+auf(2012)+oper(Operable)+ct(Y)+aux(276)
899,1.0 x 0+treatment()+status(N)+au(308)+auf(2012)+oper(Operable)+ct(Y)+aux(308):R
900,1.0 x 0+treatment()+status(C)+au(308)+auf(2012)+oper(Operable)+ct(Y)+aux(308)
901,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(308)
903,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(308)
902,1.0 x 0+treatment()+status(C)+au(thn_308)+auf(2012)+oper(Operable)+ct(Y)+aux(308)
904,1.0 x 0+treatment()+status(N)+au(503)+auf(2012)+oper(Operable)+ct(Y)+aux(503):R
905,1.0 x 0+treatment()+status(C)+au(503)+auf(2012)+oper(Operable)+ct(Y)+aux(503)
906,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(503)
908,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(503)
907,1.0 x 0+treatment()+status(C)+au(thn_503)+auf(2012)+oper(Operable)+ct(Y)+aux(503)
909,1.0 x 0+treatment()+status(N)+au(890)+auf(890)+oper(Reserve)+ct(N)+aux(890)
910,1.0 x 0+treatment()+status(N)+au(942)+auf(942)+oper(Reserve)+ct(N)+aux(942)
911,1.0 x 0+treatment()+status(N)+au(967)+auf(2002)+oper(Operable)+ct(Y)+aux(967):R
912,1.0 x 0+treatment()+status(C)+au(967)+auf(2002)+oper(Operable)+ct(Y)+aux(967)
913,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(967)
915,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(967)
914,1.0 x 0+treatment()+status(C)+au(thn_967)+auf(2002)+oper(Operable)+ct(Y)+aux(967)
916,1.0 x 0+treatment()+status(N)+au(973)+auf(2002)+oper(Operable)+ct(Y)+aux(973):R
917,1.0 x 0+treatment()+status(C)+au(973)+auf(2002)+oper(Operable)+ct(Y)+aux(973)
918,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(973)
920,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(973)
919,1.0 x 0+treatment()+status(C)+au(thn_973)+auf(2002)+oper(Operable)+ct(Y)+aux(973)
921,1.0 x 0+treatment()+status(N)+au(979)+auf(2002)+oper(Operable)+ct(Y)+aux(979):R
922,1.0 x 0+treatment()+status(C)+au(979)+auf(2002)+oper(Operable)+ct(Y)+aux(979)
923,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(979)
925,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(979)
924,1.0 x 0+treatment()+status(C)+au(thn_979)+auf(2002)+oper(Operable)+ct(Y)+aux(979)
926,1.0 x 0+treatment()+status(N)+au(982)+auf(2002)+oper(Operable)+ct(Y)+aux(982):R
927,1.0 x 0+treatment()+status(C)+au(982)+auf(2002)+oper(Operable)+ct(Y)+aux(982)
928,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(982)
930,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(982)
929,1.0 x 0+treatment()+status(C)+au(thn_982)+auf(2002)+oper(Operable)+ct(Y)+aux(982)
931,1.0 x 0+treatment()+status(N)+au(377)+auf(2012)+oper(Operable)+ct(Y)+aux(377):R
932,1.0 x 0+treatment()+status(C)+au(377)+auf(2012)+oper(Operable)+ct(Y)+aux(377)
933,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(377)
935,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(377)
934,1.0 x 0+treatment()+status(C)+au(thn_377)+auf(2012)+oper(Operable)+ct(Y)+aux(377)
936,1.0 x 0+treatment()+status(N)+au(484)+auf(2022)+oper(Operable)+ct(Y)+aux(484):R
937,1.0 x 0+treatment()+status(C)+au(484)+auf(2022)+oper(Operable)+ct(Y)+aux(484)
938,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(484)
940,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(484)
939,1.0 x 0+treatment()+status(C)+au(thn_484)+auf(2022)+oper(Operable)+ct(Y)+aux(484)
941,1.0 x 0+treatment()+status(N)+au(611)+auf(2012)+oper(Operable)+ct(Y)+aux(611):R
942,1.0 x 0+treatment()+status(C)+au(611)+auf(2012)+oper(Operable)+ct(Y)+aux(611)
943,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(611)
945,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(611)
944,1.0 x 0+treatment()+status(C)+au(thn_611)+auf(2012)+oper(Operable)+ct(Y)+aux(611)
946,1.0 x 0+treatment()+status(N)+au(669)+auf(2012)+oper(Operable)+ct(Y)+aux(669):R
947,1.0 x 0+treatment()+status(C)+au(669)+auf(2012)+oper(Operable)+ct(Y)+aux(669)
948,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(669)
950,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(669)
949,1.0 x 0+treatment()+status(C)+au(thn_669)+auf(2012)+oper(Operable)+ct(Y)+aux(669)
951,1.0 x 0+treatment()+status(N)+au(705)+auf(2012)+oper(Operable)+ct(Y)+aux(705):R
952,1.0 x 0+treatment()+status(C)+au(705)+auf(2012)+oper(Operable)+ct(Y)+aux(705)
953,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(705)
955,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(705)
954,1.0 x 0+treatment()+status(C)+au(thn_705)+auf(2012)+oper(Operable)+ct(Y)+aux(705)
956,1.0 x 0+treatment()+status(N)+au(713)+auf(2012)+oper(Operable)+ct(Y)+aux(713):R
957,1.0 x 0+treatment()+status(C)+au(713)+auf(2012)+oper(Operable)+ct(Y)+aux(713)
958,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(713)
960,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(713)
959,1.0 x 0+treatment()+status(C)+au(thn_713)+auf(2012)+oper(Operable)+ct(Y)+aux(713)
961,1.0 x 0+treatment()+status(N)+au(845)+auf(2002)+oper(Operable)+ct(Y)+aux(845):R
962,1.0 x 0+treatment()+status(C)+au(845)+auf(2002)+oper(Operable)+ct(Y)+aux(845)
963,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(845)
965,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(845)
964,1.0 x 0+treatment()+status(C)+au(thn_845)+auf(2002)+oper(Operable)+ct(Y)+aux(845)
966,1.0 x 0+treatment()+status(N)+au(868)+auf(868)+oper(Reserve)+ct(N)+aux(868)
967,1.0 x 0+treatment()+status(N)+au(608)+auf(2012)+oper(Operable)+ct(Y)+aux(608):R
968,1.0 x 0+treatment()+status(C)+au(608)+auf(2012)+oper(Operable)+ct(Y)+aux(608)
969,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Operable)+ct(Y)+aux(608)
971,1.0 x 0+treatment()+status(C)+au(thn_2012)+auf(2012)+oper(Operable)+ct(Y)+aux(608)
970,1.0 x 0+treatment()+status(C)+au(thn_608)+auf(2012)+oper(Operable)+ct(Y)+aux(608)
972,1.0 x 0+treatment()+status(N)+au(499)+auf(2022)+oper(Low Operability)+ct(N)+aux(499):R
973,1.0 x 0+treatment()+status(C)+au(499)+auf(2022)+oper(Low Operability)+ct(N)+aux(499)
974,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Low Operability)+ct(N)+aux(499)
975,1.0 x 0+treatment()+status(N)+au(628)+auf(2002)+oper(Low Operability)+ct(N)+aux(628):R
976,1.0 x 0+treatment()+status(C)+au(628)+auf(2002)+oper(Low Operability)+ct(N)+aux(628)
977,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Low Operability)+ct(N)+aux(628)
978,1.0 x 0+treatment()+status(N)+au(2104)+auf(2004)+oper(Low Operability)+ct(N)+aux(2104):R
979,1.0 x 0+treatment()+status(C)+au(2104)+auf(2004)+oper(Low Operability)+ct(N)+aux(2104)
980,1.0 x 0+treatment()+status(C)+au(2004)+auf(2004)+oper(Low Operability)+ct(N)+aux(2104)
981,1.0 x 0+treatment()+status(N)+au(681)+auf(2022)+oper(Operable)+ct(Y)+aux(681):R
982,1.0 x 0+treatment()+status(C)+au(681)+auf(2022)+oper(Operable)+ct(Y)+aux(681)
983,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(681)
985,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(681)
984,1.0 x 0+treatment()+status(C)+au(thn_681)+auf(2022)+oper(Operable)+ct(Y)+aux(681)
986,1.0 x 0+treatment()+status(N)+au(758)+auf(2012)+oper(Low Operability)+ct(N)+aux(758):R
987,1.0 x 0+treatment()+status(C)+au(758)+auf(2012)+oper(Low Operability)+ct(N)+aux(758)
988,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Low Operability)+ct(N)+aux(758)
989,1.0 x 0+treatment()+status(N)+au(916)+auf(2002)+oper(Operable)+ct(Y)+aux(916):R
990,1.0 x 0+treatment()+status(C)+au(916)+auf(2002)+oper(Operable)+ct(Y)+aux(916)
991,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(916)
993,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(916)
992,1.0 x 0+treatment()+status(C)+au(thn_916)+auf(2002)+oper(Operable)+ct(Y)+aux(916)
994,1.0 x 0+treatment()+status(N)+au(2121)+auf(409)+oper(Reserve)+ct(N)+aux(2121)
995,1.0 x 0+treatment()+status(N)+au(670)+auf(2012)+oper(Low Operability)+ct(N)+aux(670):R
996,1.0 x 0+treatment()+status(C)+au(670)+auf(2012)+oper(Low Operability)+ct(N)+aux(670)
997,1.0 x 0+treatment()+status(C)+au(2012)+auf(2012)+oper(Low Operability)+ct(N)+aux(670)
998,1.0 x 0+treatment()+status(N)+au(902)+auf(2002)+oper(Operable)+ct(Y)+aux(902):R
999,1.0 x 0+treatment()+status(C)+au(902)+auf(2002)+oper(Operable)+ct(Y)+aux(902)
1000,1.0 x 0+treatment()+status(C)+au(2002)+auf(2002)+oper(Operable)+ct(Y)+aux(902)
1002,1.0 x 0+treatment()+status(C)+au(thn_2002)+auf(2002)+oper(Operable)+ct(Y)+aux(902)
1001,1.0 x 0+treatment()+status(C)+au(thn_902)+auf(2002)+oper(Operable)+ct(Y)+aux(902)
1003,1.0 x 0+treatment()+status(N)+au(1012)+auf(2022)+oper(Operable)+ct(Y)+aux(1012):R
1004,1.0 x 0+treatment()+status(C)+au(1012)+auf(2022)+oper(Operable)+ct(Y)+aux(1012)
1005,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(1012)
1007,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(1012)
1006,1.0 x 0+treatment()+status(C)+au(thn_1012)+auf(2022)+oper(Operable)+ct(Y)+aux(1012)
1008,1.0 x 0+treatment()+status(N)+au(10)+auf(2022)+oper(Operable)+ct(Y)+aux(10):R
1009,1.0 x 0+treatment()+status(C)+au(10)+auf(2022)+oper(Operable)+ct(Y)+aux(10)
1010,1.0 x 0+treatment()+status(C)+au(2022)+auf(2022)+oper(Operable)+ct(Y)+aux(10)
1012,1.0 x 0+treatment()+status(C)+au(thn_2022)+auf(2022)+oper(Operable)+ct(Y)+aux(10)
1011,1.0 x 0+treatment()+status(C)+au(thn_10)+auf(2022)+oper(Operable)+ct(Y)+aux(10)
1013,1.0 x 0+treatment()+status(N)+au(2101)+auf(627)+oper(Reserve)+ct(N)+aux(2101)
1014,1.0 x 0+treatment()+status(N)+au(408)+auf(2013)+oper(Operable)+ct(Y)+aux(408):R
1015,1.0 x 0+treatment()+status(C)+au(408)+auf(2013)+oper(Operable)+ct(Y)+aux(408)
1016,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(408)
1018,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(408)
1017,1.0 x 0+treatment()+status(C)+au(thn_408)+auf(2013)+oper(Operable)+ct(Y)+aux(408)
1019,1.0 x 0+treatment()+status(N)+au(478)+auf(2023)+oper(Low Operability)+ct(N)+aux(478):R
1020,1.0 x 0+treatment()+status(C)+au(478)+auf(2023)+oper(Low Operability)+ct(N)+aux(478)
1021,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Low Operability)+ct(N)+aux(478)
1022,1.0 x 0+treatment()+status(N)+au(531)+auf(2023)+oper(Low Operability)+ct(N)+aux(531):R
1023,1.0 x 0+treatment()+status(C)+au(531)+auf(2023)+oper(Low Operability)+ct(N)+aux(531)
1024,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Low Operability)+ct(N)+aux(531)
1025,1.0 x 0+treatment()+status(N)+au(655)+auf(2013)+oper(Operable)+ct(Y)+aux(655):R
1026,1.0 x 0+treatment()+status(C)+au(655)+auf(2013)+oper(Operable)+ct(Y)+aux(655)
1027,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(655)
1029,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(655)
1028,1.0 x 0+treatment()+status(C)+au(thn_655)+auf(2013)+oper(Operable)+ct(Y)+aux(655)
1030,1.0 x 0+treatment()+status(N)+au(944)+auf(2003)+oper(Operable)+ct(Y)+aux(944):R
1031,1.0 x 0+treatment()+status(C)+au(944)+auf(2003)+oper(Operable)+ct(Y)+aux(944)
1032,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(944)
1034,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(944)
1033,1.0 x 0+treatment()+status(C)+au(thn_944)+auf(2003)+oper(Operable)+ct(Y)+aux(944)
1035,1.0 x 0+treatment()+status(N)+au(83)+auf(2013)+oper(Operable)+ct(Y)+aux(83):R
1036,1.0 x 0+treatment()+status(C)+au(83)+auf(2013)+oper(Operable)+ct(Y)+aux(83)
1037,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(83)
1039,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(83)
1038,1.0 x 0+treatment()+status(C)+au(thn_83)+auf(2013)+oper(Operable)+ct(Y)+aux(83)
