TRACK,OFFSET,NEXTAGE,CYCLE,status,origin,statecode,au,auf,oper,ct,aux,hasnatcurve
2970,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,389,Y
2972,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,738,Y
2973,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,738,Y
2974,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,738,Y
2976,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,738,Y
2975,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,738,Y
2977,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Reserve,N,889,Y
2978,0,0,0,N,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,55,N
2979,0,0,0,C,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,55,N
2980,0,0,0,C,treated,FM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,55,N
2982,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,55,N
2981,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,55,N
2983,0,0,0,N,treated,EM,cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,N,127,Y
2984,0,0,0,C,treated,EM,cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,N,127,Y
2985,0,0,0,C,treated,FM,cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,N,127,Y
2986,0,0,0,N,treated,EM,cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,198,N
2987,0,0,0,C,treated,EM,cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,198,N
2988,0,0,0,C,treated,FM,cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,198,N
2990,0,0,0,C,treated,FM,thn_cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,198,N
2989,0,0,0,C,treated,EM,thn_cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,198,N
2991,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,321,Y
2992,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,321,Y
2993,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,321,Y
2995,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,321,Y
2994,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,321,Y
2996,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,394,Y
2997,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,394,Y
2998,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,394,Y
3000,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,394,Y
2999,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,394,Y
3001,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,592,Y
3002,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,592,Y
3003,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,592,Y
3005,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,592,Y
3004,0,0,0,C,natural,EN,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,592,Y
3006,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,800,Y
3007,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,800,Y
3008,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,800,Y
3009,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,813,Y
3010,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,813,Y
3011,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,813,Y
3013,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,813,Y
3012,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,813,Y
3014,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,821,Y
3015,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,821,Y
3016,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,821,Y
3018,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,821,Y
3017,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,821,Y
3019,0,0,0,N,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,827,Y
3020,0,0,0,C,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,827,Y
3021,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,827,Y
3023,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,827,Y
3022,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,827,Y
3024,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,828,Y
3025,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,828,Y
3026,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,828,Y
3028,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,828,Y
3027,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,828,Y
3029,0,0,0,N,treated,EM,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Operable,Y,834,Y
3030,0,0,0,C,treated,EM,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Operable,Y,834,Y
3031,0,0,0,C,treated,FM,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Operable,Y,834,Y
3033,0,0,0,C,treated,FM,thn_cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Operable,Y,834,Y
3032,0,0,0,C,treated,EM,thn_cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Operable,Y,834,Y
3034,0,0,0,N,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,841,Y
3035,0,0,0,C,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,841,Y
3036,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,841,Y
3038,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,841,Y
3037,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,841,Y
3039,0,0,0,N,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Reserve,N,841,Y
3040,0,0,0,N,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Reserve,N,863,Y
3041,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,927,Y
